epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,4.60574580078125,0.0098,4.605709432220459,0.0088
2,4.605491015625,0.01025,4.605950855255127,0.0081
3,4.6053744140625,0.010475,4.606092087554932,0.0081
4,4.60529833984375,0.010475,4.606176829528809,0.0081
5,4.60520732421875,0.010475,4.60632522354126,0.0081
6,4.6052615234375,0.010475,4.6064019187927245,0.0081
7,4.605239453125,0.00965,4.606443967437744,0.0081
